,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/deutsche-telekom-ag-thorsten-langheim-kauf-von-100-000-call-optionen-auf-aktien-der-deutschen-telekom-ag-mit-enddatum-16-12-2026-und-einem-basispreis-von-eur-2600/1834671,2023-06-07,Directors' Dealings,18.07.2023 14:56:21,Deutsche Telekom AG,"Deutsche Telekom AG: Thorsten Langheim, Kauf von 100.000 Call-Optionen auf Aktien der Deutschen Telekom AG mit Enddatum 16.12.2026 und einem Basispreis von EUR 26,00.","07.06.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,Deutsche Telekom AG,www.telekom.com
