,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/deutsche-telekom-ag-claudia-nemat-uebertragung-von-26-440-aktien-ohne-zuzahlung-im-rahmen-des-share-matching-plans-der-deutschen-telekom-ag-fuer-vorstandsmitglieder/1844811,2023-06-22,Directors' Dealings,18.07.2023 14:55:32,Deutsche Telekom AG,"Deutsche Telekom AG: Claudia Nemat, Übertragung von 26.440 Aktien ohne Zuzahlung im Rahmen des Share Matching Plans der Deutschen Telekom AG für Vorstandsmitglieder.","22.06.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,Deutsche Telekom AG,www.telekom.com
