,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/afr/deutsche-telekom-ag-vorabbekanntmachung-ueber-die-veroeffentlichung-von-finanzberichten-gemaess-c2a7-114-115-117-wphg/1860839,2023-07-17,Vorabbekanntmachung,18.07.2023 14:55:18,Deutsche Telekom AG,"Deutsche Telekom AG: Vorabbekanntmachung über die Veröffentlichung von Finanzberichten gemäß § 114, 115, 117 WpHG","17.07.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,"Hiermit gibt die Deutsche Telekom AG bekannt, dass folgende Finanzberichte  veröffentlicht werden:  Berichtsart: Finanzbericht (Halbjahr/Q2)  Sprache: Deutsch Veröffentlichungsdatum: 10.08.2023 Ort: http://www.telekom.com/23QII  Sprache: Englisch Veröffentlichungsdatum: 10.08.2023 Ort: http://www.telekom.com/23q2  Berichtsart: Konzern-Finanzbericht (Halbjahr/Q2)  Sprache: Deutsch Veröffentlichungsdatum: 10.08.2023 Ort: http://www.telekom.com/23QII  Sprache: Englisch Veröffentlichungsdatum: 10.08.2023 Ort: http://www.telekom.com/23q2",,Deutsch,Deutsche Telekom AG,www.telekom.com
