,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/deutsche-telekom-ag-thorsten-langheim-kauf-von-aktien-zur-erfuellung-von-verpflichtungen-aus-dem-share-matching-plan-der-deutschen-telekom-ag-fuer-vorstandsmitglieder/1818709,2023-05-15,Directors' Dealings,18.07.2023 14:57:33,Deutsche Telekom AG,"Deutsche Telekom AG: Thorsten Langheim, Kauf von Aktien zur Erfüllung von Verpflichtungen aus dem Share Matching Plan der Deutschen Telekom AG für Vorstandsmitglieder.","15.05.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,Deutsche Telekom AG,www.telekom.com
