,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/basf-se-dr-dirk-elvermann-kauf/1860655,2023-07-17,Directors' Dealings,18.07.2023 14:52:33,BASF SE,"BASF SE: Dr. Dirk Elvermann, Kauf","17.07.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,BASF SE,www.basf.com
