,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/afr/basf-se-vorabbekanntmachung-ueber-die-veroeffentlichung-von-zahlungsberichten-gemaess-c2a7-116-wphg/1812181,2023-05-05,Vorabbekanntmachung,18.07.2023 14:52:53,BASF SE,BASF SE: Vorabbekanntmachung über die Veröffentlichung von Zahlungsberichten gemäß § 116 WpHG,"05.05.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,"Hiermit gibt die BASF SE bekannt, dass folgende Zahlungsberichte für das Geschäftsjahr 2022 veröffentlicht werden:  Berichtsart: Zahlungsbericht  Sprache: Deutsch Veröffentlichungsdatum: 05.05.2023 Ort: http://www.basf.com/global/documents/de/investor-relations/basf-at-a-glance/corporate-governance/BASF-Gruppe-Konzernzahlungsbericht-2022.pdf",,Deutsch,BASF SE,www.basf.com
