,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/afr/siemens-ag-vorabbekanntmachung-ueber-die-veroeffentlichung-von-finanzberichten-gemaess-c2a7-114-115-117-wphg/1808115,2023-05-02,Vorabbekanntmachung,18.07.2023 14:46:18,Siemens AG,"Siemens AG: Vorabbekanntmachung über die Veröffentlichung von Finanzberichten gemäß § 114, 115, 117 WpHG","02.05.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,"Hiermit gibt die Siemens Aktiengesellschaft bekannt, dass folgende Finanzberichte  veröffentlicht werden:  Berichtsart: Konzern-Finanzbericht (Halbjahr/Q2)  Sprache: Deutsch Veröffentlichungsdatum: 17.05.2023 Ort: http://www.siemens.com/finanzberichte  Sprache: Englisch Veröffentlichungsdatum: 17.05.2023 Ort: http://www.siemens.com/financialreports",,Deutsch,Siemens Aktiengesellschaft,www.siemens.com
