,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/sap-se-margret-klein-magar-veraeusserung-von-aktien-zur-begleichung-von-steuern-und-abgaben-im-rahmen-der-teilnahme-am-sap-mitarbeiterbeteiligungsprogramm-move-sap/1838443,2023-06-13,Directors' Dealings,18.07.2023 14:41:52,SAP SE,"SAP SE: Margret Klein-Magar, Veräußerung von Aktien zur Begleichung von Steuern und Abgaben im Rahmen der Teilnahme am SAP-Mitarbeiterbeteiligungsprogramm ‘MOVE SAP’.","13.06.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,SAP SE,www.sap.com
