,r_link,r_date,r_type,r_scraped,r_comp_name,r_title,r_body_title,r_body_disc,r_text,r_text_after_contact,Sprache,Unternehmen,Internet
0,https://www.eqs-news.com/de/news/directors-dealings/sap-se-sabine-bendiek-kauf/1829901,2023-05-31,Directors' Dealings,18.07.2023 14:42:19,SAP SE,"SAP SE: Sabine Bendiek, Kauf","31.05.2023 CET/CEST Die EQS Distributionsservices umfassen gesetzliche Meldepflichten, Corporate News/Finanznachrichten und Pressemitteilungen.Medienarchiv unter https://eqs-news.com",,,,Deutsch,SAP SE,www.sap.com
